state,date,total_cases,daily_cases,daily_cases_per_capita
Georgia,2020-03-06,3.00,1.00,0.01
Georgia,2020-03-07,5.00,2.00,0.02
Georgia,2020-03-08,5.00,0.00,0.00
Georgia,2020-03-09,17.00,12.00,0.11
Georgia,2020-03-10,19.00,2.00,0.02
Georgia,2020-03-11,32.00,13.00,0.12
Georgia,2020-03-12,39.00,7.00,0.07
Georgia,2020-03-13,39.00,0.00,0.00
Georgia,2020-03-14,66.00,27.00,0.25
Georgia,2020-03-15,98.00,32.00,0.30
Georgia,2020-03-16,120.00,22.00,0.21
Georgia,2020-03-17,145.00,25.00,0.24
Georgia,2020-03-18,197.00,52.00,0.49
Georgia,2020-03-19,277.00,80.00,0.75
Georgia,2020-03-20,452.00,175.00,1.65
Georgia,2020-03-21,518.00,66.00,0.62
Georgia,2020-03-22,591.00,73.00,0.69
Georgia,2020-03-23,751.00,160.00,1.51
Georgia,2020-03-24,1011.00,260.00,2.45
Georgia,2020-03-25,1223.00,212.00,2.00
Georgia,2020-03-26,1455.00,232.00,2.19
Georgia,2020-03-27,1989.00,534.00,5.03
Georgia,2020-03-28,2216.00,227.00,2.14
Georgia,2020-03-29,2456.00,240.00,2.26
Georgia,2020-03-30,2910.00,454.00,4.28
Georgia,2020-03-31,3927.00,1017.00,9.58
Georgia,2020-04-01,4259.00,332.00,3.13
Georgia,2020-04-02,4775.00,516.00,4.86
Georgia,2020-04-03,5695.00,920.00,8.67
Georgia,2020-04-04,6285.00,590.00,5.56
Georgia,2020-04-05,6446.00,161.00,1.52
Georgia,2020-04-06,7239.00,793.00,7.47
Georgia,2020-04-07,8687.00,1448.00,13.64
Georgia,2020-04-08,9327.00,640.00,6.03
Georgia,2020-04-09,9929.00,602.00,5.67
Georgia,2020-04-10,10630.00,701.00,6.60
Georgia,2020-04-11,10961.00,331.00,3.12
Georgia,2020-04-12,11490.00,529.00,4.98
Georgia,2020-04-13,12565.00,1075.00,10.12
Georgia,2020-04-14,13615.00,1050.00,9.89
Georgia,2020-04-15,14443.00,828.00,7.80
Georgia,2020-04-16,15420.00,977.00,9.20
Georgia,2020-04-17,16378.00,958.00,9.02
Georgia,2020-04-18,16753.00,375.00,3.53
Georgia,2020-04-19,17346.00,593.00,5.59
Georgia,2020-04-20,18133.00,787.00,7.41
Georgia,2020-04-21,18685.00,552.00,5.20
Georgia,2020-04-22,19490.00,805.00,7.58
Georgia,2020-04-23,20498.00,1008.00,9.49
Georgia,2020-04-24,21098.00,600.00,5.65
Georgia,2020-04-25,21575.00,477.00,4.49
Georgia,2020-04-26,21808.00,233.00,2.19
Georgia,2020-04-27,22602.00,794.00,7.48
Georgia,2020-04-28,23275.00,673.00,6.34
Georgia,2020-04-29,24097.00,822.00,7.74
Georgia,2020-04-30,24856.00,759.00,7.15
Georgia,2020-05-01,25716.00,860.00,8.10
Georgia,2020-05-02,26549.00,833.00,7.85
Georgia,2020-05-03,26859.00,310.00,2.92
Georgia,2020-05-04,27612.00,753.00,7.09
Georgia,2020-05-05,28158.00,546.00,5.14
Georgia,2020-05-06,29151.00,993.00,9.35
Georgia,2020-05-07,29619.00,468.00,4.41
Georgia,2020-05-08,30195.00,576.00,5.43
Georgia,2020-05-09,30705.00,510.00,4.80
Georgia,2020-05-10,31215.00,510.00,4.80
Georgia,2020-05-11,31705.00,490.00,4.62
Georgia,2020-05-12,32140.00,435.00,4.10
Georgia,2020-05-13,32564.00,424.00,3.99
Georgia,2020-05-14,33032.00,468.00,4.41
Georgia,2020-05-15,33547.00,515.00,4.85
Georgia,2020-05-16,33794.00,247.00,2.33
Georgia,2020-05-17,33879.00,85.00,0.80
Georgia,2020-05-18,34422.00,543.00,5.11
Georgia,2020-05-19,35066.00,644.00,6.07
Georgia,2020-05-20,35766.00,700.00,6.59
Georgia,2020-05-21,36539.00,773.00,7.28
Georgia,2020-05-22,37271.00,732.00,6.89
Georgia,2020-05-23,37732.00,461.00,4.34
Georgia,2020-05-24,38448.00,716.00,6.74
Georgia,2020-05-25,39198.00,750.00,7.06
Georgia,2020-05-26,40376.00,1178.00,11.09
Georgia,2020-05-27,41298.00,922.00,8.68
Georgia,2020-05-28,42066.00,768.00,7.23
Georgia,2020-05-29,42856.00,790.00,7.44
Georgia,2020-05-30,43137.00,281.00,2.65
Georgia,2020-05-31,43369.00,232.00,2.19
Georgia,2020-06-01,44250.00,881.00,8.30
Georgia,2020-06-02,44808.00,558.00,5.26
Georgia,2020-06-03,45683.00,875.00,8.24
Georgia,2020-06-04,46773.00,1090.00,10.27
Georgia,2020-06-05,47479.00,706.00,6.65
Georgia,2020-06-06,47801.00,322.00,3.03
Georgia,2020-06-07,48275.00,474.00,4.46
Georgia,2020-06-08,49123.00,848.00,7.99
Georgia,2020-06-09,49872.00,749.00,7.05
Georgia,2020-06-10,50774.00,902.00,8.50
Georgia,2020-06-11,51700.00,926.00,8.72
Georgia,2020-06-12,52606.00,906.00,8.53
Georgia,2020-06-13,52998.00,392.00,3.69
Georgia,2020-06-14,53527.00,529.00,4.98
Georgia,2020-06-15,54229.00,702.00,6.61
Georgia,2020-06-16,55555.00,1326.00,12.49
Georgia,2020-06-17,56371.00,816.00,7.69
Georgia,2020-06-18,57513.00,1142.00,10.76
Georgia,2020-06-19,58633.00,1120.00,10.55
Georgia,2020-06-20,59013.00,380.00,3.58
Georgia,2020-06-21,60173.00,1160.00,10.93
Georgia,2020-06-22,61828.00,1655.00,15.59
Georgia,2020-06-23,63810.00,1982.00,18.67
Georgia,2020-06-24,65534.00,1724.00,16.24
Georgia,2020-06-25,67034.00,1500.00,14.13
Georgia,2020-06-26,68953.00,1919.00,18.07
Georgia,2020-06-27,70112.00,1159.00,10.92
Georgia,2020-06-28,70542.00,430.00,4.05
Georgia,2020-06-29,72986.00,2444.00,23.02
Georgia,2020-06-30,76054.00,3068.00,28.90
Georgia,2020-07-01,78447.00,2393.00,22.54
Georgia,2020-07-02,81041.00,2594.00,24.43
Georgia,2020-07-03,84090.00,3049.00,28.72
Georgia,2020-07-04,86501.00,2411.00,22.71
Georgia,2020-07-05,88297.00,1796.00,16.92
Georgia,2020-07-06,90614.00,2317.00,21.82
Georgia,2020-07-07,93437.00,2823.00,26.59
Georgia,2020-07-08,95658.00,2221.00,20.92
Georgia,2020-07-09,99389.00,3731.00,35.14
Georgia,2020-07-10,103497.00,4108.00,38.69
Hawaii,2020-01-23,0.00,0.00,0.00
Hawaii,2020-01-24,0.00,0.00,0.00
Hawaii,2020-01-25,0.00,0.00,0.00
Hawaii,2020-01-26,0.00,0.00,0.00
Hawaii,2020-01-27,0.00,0.00,0.00
Hawaii,2020-01-28,0.00,0.00,0.00
Hawaii,2020-01-29,0.00,0.00,0.00
Hawaii,2020-01-30,0.00,0.00,0.00
Hawaii,2020-01-31,0.00,0.00,0.00
Hawaii,2020-02-01,0.00,0.00,0.00
Hawaii,2020-02-02,0.00,0.00,0.00
Hawaii,2020-02-03,0.00,0.00,0.00
Hawaii,2020-02-04,0.00,0.00,0.00
Hawaii,2020-02-05,0.00,0.00,0.00
Hawaii,2020-02-06,0.00,0.00,0.00
Hawaii,2020-02-07,0.00,0.00,0.00
Hawaii,2020-02-08,0.00,0.00,0.00
Hawaii,2020-02-09,0.00,0.00,0.00
Hawaii,2020-02-10,0.00,0.00,0.00
Hawaii,2020-02-11,0.00,0.00,0.00
Hawaii,2020-02-12,0.00,0.00,0.00
Hawaii,2020-02-13,0.00,0.00,0.00
Hawaii,2020-02-14,0.00,0.00,0.00
Hawaii,2020-02-15,0.00,0.00,0.00
Hawaii,2020-02-16,0.00,0.00,0.00
Hawaii,2020-02-17,0.00,0.00,0.00
Hawaii,2020-02-18,0.00,0.00,0.00
Hawaii,2020-02-19,0.00,0.00,0.00
Hawaii,2020-02-20,0.00,0.00,0.00
Hawaii,2020-02-21,0.00,0.00,0.00
Hawaii,2020-02-22,0.00,0.00,0.00
Hawaii,2020-02-23,0.00,0.00,0.00
Hawaii,2020-02-24,0.00,0.00,0.00
Hawaii,2020-02-25,0.00,0.00,0.00
Hawaii,2020-02-26,0.00,0.00,0.00
Hawaii,2020-02-27,0.00,0.00,0.00
Hawaii,2020-02-28,0.00,0.00,0.00
Hawaii,2020-02-29,0.00,0.00,0.00
Hawaii,2020-03-01,0.00,0.00,0.00
Hawaii,2020-03-02,0.00,0.00,0.00
Hawaii,2020-03-03,0.00,0.00,0.00
Hawaii,2020-03-04,0.00,0.00,0.00
Hawaii,2020-03-05,0.00,0.00,0.00
Hawaii,2020-03-06,0.00,0.00,0.00
Hawaii,2020-03-07,1.00,1.00,0.07
Hawaii,2020-03-08,1.00,0.00,0.00
Hawaii,2020-03-09,2.00,1.00,0.07
Hawaii,2020-03-10,2.00,0.00,0.00
Hawaii,2020-03-11,2.00,0.00,0.00
Hawaii,2020-03-12,2.00,0.00,0.00
Hawaii,2020-03-13,2.00,0.00,0.00
Hawaii,2020-03-14,3.00,1.00,0.07
Hawaii,2020-03-15,6.00,3.00,0.21
Hawaii,2020-03-16,9.00,3.00,0.21
Hawaii,2020-03-17,12.00,3.00,0.21
Hawaii,2020-03-18,15.00,3.00,0.21
Hawaii,2020-03-19,25.00,10.00,0.71
Hawaii,2020-03-20,35.00,10.00,0.71
Hawaii,2020-03-21,45.00,10.00,0.71
Hawaii,2020-03-22,53.00,8.00,0.57
Hawaii,2020-03-23,65.00,12.00,0.85
Hawaii,2020-03-24,70.00,5.00,0.35
Hawaii,2020-03-25,87.00,17.00,1.20
Hawaii,2020-03-26,101.00,14.00,0.99
Hawaii,2020-03-27,115.00,14.00,0.99
Hawaii,2020-03-28,145.00,30.00,2.12
Hawaii,2020-03-29,167.00,22.00,1.55
Hawaii,2020-03-30,191.00,24.00,1.70
Hawaii,2020-03-31,209.00,18.00,1.27
Hawaii,2020-04-01,238.00,29.00,2.05
Hawaii,2020-04-02,263.00,25.00,1.77
Hawaii,2020-04-03,306.00,43.00,3.04
Hawaii,2020-04-04,341.00,35.00,2.47
Hawaii,2020-04-05,362.00,21.00,1.48
Hawaii,2020-04-06,376.00,14.00,0.99
Hawaii,2020-04-07,401.00,25.00,1.77
Hawaii,2020-04-08,426.00,25.00,1.77
Hawaii,2020-04-09,437.00,11.00,0.78
Hawaii,2020-04-10,459.00,22.00,1.55
Hawaii,2020-04-11,481.00,22.00,1.55
Hawaii,2020-04-12,493.00,12.00,0.85
Hawaii,2020-04-13,498.00,5.00,0.35
Hawaii,2020-04-14,507.00,9.00,0.64
Hawaii,2020-04-15,522.00,15.00,1.06
Hawaii,2020-04-16,529.00,7.00,0.49
Hawaii,2020-04-17,546.00,17.00,1.20
Hawaii,2020-04-18,567.00,21.00,1.48
Hawaii,2020-04-19,573.00,6.00,0.42
Hawaii,2020-04-20,577.00,4.00,0.28
Hawaii,2020-04-21,579.00,2.00,0.14
Hawaii,2020-04-22,585.00,6.00,0.42
Hawaii,2020-04-23,589.00,4.00,0.28
Hawaii,2020-04-24,593.00,4.00,0.28
Hawaii,2020-04-25,596.00,3.00,0.21
Hawaii,2020-04-26,598.00,2.00,0.14
Hawaii,2020-04-27,599.00,1.00,0.07
Hawaii,2020-04-28,599.00,0.00,0.00
Hawaii,2020-04-29,604.00,5.00,0.35
Hawaii,2020-04-30,608.00,4.00,0.28
Hawaii,2020-05-01,609.00,1.00,0.07
Hawaii,2020-05-02,609.00,0.00,0.00
Hawaii,2020-05-03,610.00,1.00,0.07
Hawaii,2020-05-04,610.00,0.00,0.00
Hawaii,2020-05-05,614.00,4.00,0.28
Hawaii,2020-05-06,615.00,1.00,0.07
Hawaii,2020-05-07,617.00,2.00,0.14
Hawaii,2020-05-08,617.00,0.00,0.00
Hawaii,2020-05-09,619.00,2.00,0.14
Hawaii,2020-05-10,620.00,1.00,0.07
Hawaii,2020-05-11,622.00,2.00,0.14
Hawaii,2020-05-12,623.00,1.00,0.07
Hawaii,2020-05-13,626.00,3.00,0.21
Hawaii,2020-05-14,626.00,0.00,0.00
Hawaii,2020-05-15,627.00,1.00,0.07
Hawaii,2020-05-16,627.00,0.00,0.00
Hawaii,2020-05-17,628.00,1.00,0.07
Hawaii,2020-05-18,628.00,0.00,0.00
Hawaii,2020-05-19,629.00,1.00,0.07
Hawaii,2020-05-20,630.00,1.00,0.07
Hawaii,2020-05-21,632.00,2.00,0.14
Hawaii,2020-05-22,632.00,0.00,0.00
Hawaii,2020-05-23,633.00,1.00,0.07
Hawaii,2020-05-24,633.00,0.00,0.00
Hawaii,2020-05-25,633.00,0.00,0.00
Hawaii,2020-05-26,633.00,0.00,0.00
Hawaii,2020-05-27,633.00,0.00,0.00
Hawaii,2020-05-28,636.00,3.00,0.21
Hawaii,2020-05-29,638.00,2.00,0.14
Hawaii,2020-05-30,641.00,3.00,0.21
Hawaii,2020-05-31,641.00,0.00,0.00
Hawaii,2020-06-01,641.00,0.00,0.00
Hawaii,2020-06-02,642.00,1.00,0.07
Hawaii,2020-06-03,643.00,1.00,0.07
Hawaii,2020-06-04,644.00,1.00,0.07
Hawaii,2020-06-05,653.00,9.00,0.64
Hawaii,2020-06-06,661.00,8.00,0.57
Hawaii,2020-06-07,663.00,2.00,0.14
Hawaii,2020-06-08,664.00,1.00,0.07
Hawaii,2020-06-09,670.00,6.00,0.42
Hawaii,2020-06-10,673.00,3.00,0.21
Hawaii,2020-06-11,680.00,7.00,0.49
Hawaii,2020-06-12,694.00,14.00,0.99
Hawaii,2020-06-13,711.00,17.00,1.20
Hawaii,2020-06-14,716.00,5.00,0.35
Hawaii,2020-06-15,724.00,8.00,0.57
Hawaii,2020-06-16,728.00,4.00,0.28
Hawaii,2020-06-17,732.00,4.00,0.28
Hawaii,2020-06-18,750.00,18.00,1.27
Hawaii,2020-06-19,777.00,27.00,1.91
Hawaii,2020-06-20,791.00,14.00,0.99
Hawaii,2020-06-21,802.00,11.00,0.78
Hawaii,2020-06-22,804.00,2.00,0.14
Hawaii,2020-06-23,807.00,3.00,0.21
Hawaii,2020-06-24,821.00,14.00,0.99
Hawaii,2020-06-25,836.00,15.00,1.06
Hawaii,2020-06-26,850.00,14.00,0.99
Hawaii,2020-06-27,856.00,6.00,0.42
Hawaii,2020-06-28,882.00,26.00,1.84
Hawaii,2020-06-29,884.00,2.00,0.14
Hawaii,2020-06-30,900.00,16.00,1.13
Hawaii,2020-07-01,909.00,9.00,0.64
Hawaii,2020-07-02,929.00,20.00,1.41
Hawaii,2020-07-03,957.00,28.00,1.98
Hawaii,2020-07-04,981.00,24.00,1.70
Hawaii,2020-07-05,1005.00,24.00,1.70
Hawaii,2020-07-06,1012.00,7.00,0.49
Hawaii,2020-07-07,1053.00,41.00,2.90
Hawaii,2020-07-08,1076.00,23.00,1.62
Hawaii,2020-07-09,1112.00,36.00,2.54
Hawaii,2020-07-10,1139.00,27.00,1.91
Idaho,2020-01-23,0.00,0.00,0.00
Idaho,2020-01-24,0.00,0.00,0.00
Idaho,2020-01-25,0.00,0.00,0.00
Idaho,2020-01-26,0.00,0.00,0.00
Idaho,2020-01-27,0.00,0.00,0.00
Idaho,2020-01-28,0.00,0.00,0.00
Idaho,2020-01-29,0.00,0.00,0.00
Idaho,2020-01-30,0.00,0.00,0.00
Idaho,2020-01-31,0.00,0.00,0.00
Idaho,2020-02-01,0.00,0.00,0.00
Idaho,2020-02-02,0.00,0.00,0.00
Idaho,2020-02-03,0.00,0.00,0.00
Idaho,2020-02-04,0.00,0.00,0.00
Idaho,2020-02-05,0.00,0.00,0.00
Idaho,2020-02-06,0.00,0.00,0.00
Idaho,2020-02-07,0.00,0.00,0.00
Idaho,2020-02-08,0.00,0.00,0.00
Idaho,2020-02-09,0.00,0.00,0.00
Idaho,2020-02-10,0.00,0.00,0.00
Idaho,2020-02-11,0.00,0.00,0.00
Idaho,2020-02-12,0.00,0.00,0.00
Idaho,2020-02-13,0.00,0.00,0.00
Idaho,2020-02-14,0.00,0.00,0.00
Idaho,2020-02-15,0.00,0.00,0.00
Idaho,2020-02-16,0.00,0.00,0.00
Idaho,2020-02-17,0.00,0.00,0.00
Idaho,2020-02-18,0.00,0.00,0.00
Idaho,2020-02-19,0.00,0.00,0.00
Idaho,2020-02-20,0.00,0.00,0.00
Idaho,2020-02-21,0.00,0.00,0.00
Idaho,2020-02-22,0.00,0.00,0.00
Idaho,2020-02-23,0.00,0.00,0.00
Idaho,2020-02-24,0.00,0.00,0.00
Idaho,2020-02-25,0.00,0.00,0.00
Idaho,2020-02-26,0.00,0.00,0.00
Idaho,2020-02-27,0.00,0.00,0.00
Idaho,2020-02-28,0.00,0.00,0.00
Idaho,2020-02-29,0.00,0.00,0.00
Idaho,2020-03-01,0.00,0.00,0.00
Idaho,2020-03-02,0.00,0.00,0.00
Idaho,2020-03-03,0.00,0.00,0.00
Idaho,2020-03-04,0.00,0.00,0.00
Idaho,2020-03-05,0.00,0.00,0.00
Idaho,2020-03-06,0.00,0.00,0.00
Idaho,2020-03-07,0.00,0.00,0.00
Idaho,2020-03-08,0.00,0.00,0.00
Idaho,2020-03-09,0.00,0.00,0.00
Idaho,2020-03-10,0.00,0.00,0.00
Idaho,2020-03-11,0.00,0.00,0.00
Idaho,2020-03-12,0.00,0.00,0.00
Idaho,2020-03-13,0.00,0.00,0.00
Idaho,2020-03-14,3.00,3.00,0.17
Idaho,2020-03-15,3.00,0.00,0.00
Idaho,2020-03-16,3.00,0.00,0.00
Idaho,2020-03-17,5.00,2.00,0.11
Idaho,2020-03-18,11.00,6.00,0.34
Idaho,2020-03-19,23.00,12.00,0.67
Idaho,2020-03-20,31.00,8.00,0.45
Idaho,2020-03-21,41.00,10.00,0.56
Idaho,2020-03-22,45.00,4.00,0.22
Idaho,2020-03-23,50.00,5.00,0.28
Idaho,2020-03-24,73.00,23.00,1.29
Idaho,2020-03-25,122.00,49.00,2.74
Idaho,2020-03-26,185.00,63.00,3.53
Idaho,2020-03-27,229.00,44.00,2.46
Idaho,2020-03-28,261.00,32.00,1.79
Idaho,2020-03-29,310.00,49.00,2.74
Idaho,2020-03-30,415.00,105.00,5.88
Idaho,2020-03-31,525.00,110.00,6.16
Idaho,2020-04-01,659.00,134.00,7.50
Idaho,2020-04-02,889.00,230.00,12.87
Idaho,2020-04-03,1011.00,122.00,6.83
Idaho,2020-04-04,1076.00,65.00,3.64
Idaho,2020-04-05,1100.00,24.00,1.34
Idaho,2020-04-06,1169.00,69.00,3.86
Idaho,2020-04-07,1210.00,41.00,2.29
Idaho,2020-04-08,1232.00,22.00,1.23
Idaho,2020-04-09,1353.00,121.00,6.77
Idaho,2020-04-10,1396.00,43.00,2.41
Idaho,2020-04-11,1407.00,11.00,0.62
Idaho,2020-04-12,1425.00,18.00,1.01
Idaho,2020-04-13,1453.00,28.00,1.57
Idaho,2020-04-14,1464.00,11.00,0.62
Idaho,2020-04-15,1587.00,123.00,6.88
Idaho,2020-04-16,1609.00,22.00,1.23
Idaho,2020-04-17,1655.00,46.00,2.57
Idaho,2020-04-18,1668.00,13.00,0.73
Idaho,2020-04-19,1672.00,4.00,0.22
Idaho,2020-04-20,1736.00,64.00,3.58
Idaho,2020-04-21,1766.00,30.00,1.68
Idaho,2020-04-22,1800.00,34.00,1.90
Idaho,2020-04-23,1831.00,31.00,1.73
Idaho,2020-04-24,1864.00,33.00,1.85
Idaho,2020-04-25,1885.00,21.00,1.18
Idaho,2020-04-26,1893.00,8.00,0.45
Idaho,2020-04-27,1917.00,24.00,1.34
Idaho,2020-04-28,1951.00,34.00,1.90
Idaho,2020-04-29,1982.00,31.00,1.73
Idaho,2020-04-30,2013.00,31.00,1.73
Idaho,2020-05-01,2034.00,21.00,1.18
Idaho,2020-05-02,2061.00,27.00,1.51
Idaho,2020-05-03,2061.00,0.00,0.00
Idaho,2020-05-04,2106.00,45.00,2.52
Idaho,2020-05-05,2127.00,21.00,1.18
Idaho,2020-05-06,2158.00,31.00,1.73
Idaho,2020-05-07,2178.00,20.00,1.12
Idaho,2020-05-08,2205.00,27.00,1.51
Idaho,2020-05-09,2230.00,25.00,1.40
Idaho,2020-05-10,2230.00,0.00,0.00
Idaho,2020-05-11,2260.00,30.00,1.68
Idaho,2020-05-12,2293.00,33.00,1.85
Idaho,2020-05-13,2324.00,31.00,1.73
Idaho,2020-05-14,2351.00,27.00,1.51
Idaho,2020-05-15,2388.00,37.00,2.07
Idaho,2020-05-16,2417.00,29.00,1.62
Idaho,2020-05-17,2417.00,0.00,0.00
Idaho,2020-05-18,2453.00,36.00,2.01
Idaho,2020-05-19,2476.00,23.00,1.29
Idaho,2020-05-20,2505.00,29.00,1.62
Idaho,2020-05-21,2533.00,28.00,1.57
Idaho,2020-05-22,2595.00,62.00,3.47
Idaho,2020-05-23,2626.00,31.00,1.73
Idaho,2020-05-24,2626.00,0.00,0.00
Idaho,2020-05-25,2626.00,0.00,0.00
Idaho,2020-05-26,2698.00,72.00,4.03
Idaho,2020-05-27,2730.00,32.00,1.79
Idaho,2020-05-28,2767.00,37.00,2.07
Idaho,2020-05-29,2767.00,0.00,0.00
Idaho,2020-05-30,2838.00,71.00,3.97
Idaho,2020-05-31,2839.00,1.00,0.06
Idaho,2020-06-01,2905.00,66.00,3.69
Idaho,2020-06-02,2932.00,27.00,1.51
Idaho,2020-06-03,2989.00,57.00,3.19
Idaho,2020-06-04,3053.00,64.00,3.58
Idaho,2020-06-05,3111.00,58.00,3.25
Idaho,2020-06-06,3138.00,27.00,1.51
Idaho,2020-06-07,3138.00,0.00,0.00
Idaho,2020-06-08,3188.00,50.00,2.80
Idaho,2020-06-09,3220.00,32.00,1.79
Idaho,2020-06-10,3259.00,39.00,2.18
Idaho,2020-06-11,3301.00,42.00,2.35
Idaho,2020-06-12,3351.00,50.00,2.80
Idaho,2020-06-13,3397.00,46.00,2.57
Idaho,2020-06-14,3397.00,0.00,0.00
Idaho,2020-06-15,3461.00,64.00,3.58
Idaho,2020-06-16,3540.00,79.00,4.42
Idaho,2020-06-17,3632.00,92.00,5.15
Idaho,2020-06-18,3743.00,111.00,6.21
Idaho,2020-06-19,3871.00,128.00,7.16
Idaho,2020-06-20,4003.00,132.00,7.39
Idaho,2020-06-21,4003.00,0.00,0.00
Idaho,2020-06-22,4253.00,250.00,13.99
Idaho,2020-06-23,4399.00,146.00,8.17
Idaho,2020-06-24,4643.00,244.00,13.65
Idaho,2020-06-25,4864.00,221.00,12.37
Idaho,2020-06-26,5144.00,280.00,15.67
Idaho,2020-06-27,5318.00,174.00,9.74
Idaho,2020-06-28,5318.00,0.00,0.00
Idaho,2020-06-29,5750.00,432.00,24.17
Idaho,2020-06-30,6116.00,366.00,20.48
Idaho,2020-07-01,6369.00,253.00,14.16
Idaho,2020-07-02,6591.00,222.00,12.42
Idaho,2020-07-03,6992.00,401.00,22.44
Idaho,2020-07-04,7369.00,377.00,21.10
Idaho,2020-07-05,7732.00,363.00,20.31
Idaho,2020-07-06,8050.00,318.00,17.79
Idaho,2020-07-07,8537.00,487.00,27.25
Idaho,2020-07-08,8967.00,430.00,24.06
Idaho,2020-07-09,9427.00,460.00,25.74
Idaho,2020-07-10,9927.00,500.00,27.98
Illinois,2020-01-23,0.00,0.00,0.00
Illinois,2020-01-24,1.00,1.00,0.01
Illinois,2020-01-25,1.00,0.00,0.00
Illinois,2020-01-26,1.00,0.00,0.00
Illinois,2020-01-27,1.00,0.00,0.00
Illinois,2020-01-28,1.00,0.00,0.00
Illinois,2020-01-29,1.00,0.00,0.00
Illinois,2020-01-30,1.00,0.00,0.00
Illinois,2020-01-31,2.00,1.00,0.01
Illinois,2020-02-01,2.00,0.00,0.00
Illinois,2020-02-02,2.00,0.00,0.00
Illinois,2020-02-03,2.00,0.00,0.00
Illinois,2020-02-04,2.00,0.00,0.00
Illinois,2020-02-05,2.00,0.00,0.00
Illinois,2020-02-06,2.00,0.00,0.00
Illinois,2020-02-07,2.00,0.00,0.00
Illinois,2020-02-08,2.00,0.00,0.00
Illinois,2020-02-09,2.00,0.00,0.00
Illinois,2020-02-10,2.00,0.00,0.00
Illinois,2020-02-11,2.00,0.00,0.00
Illinois,2020-02-12,2.00,0.00,0.00
Illinois,2020-02-13,2.00,0.00,0.00
Illinois,2020-02-14,2.00,0.00,0.00
Illinois,2020-02-15,2.00,0.00,0.00
Illinois,2020-02-16,2.00,0.00,0.00
Illinois,2020-02-17,2.00,0.00,0.00
Illinois,2020-02-18,2.00,0.00,0.00
Illinois,2020-02-19,2.00,0.00,0.00
Illinois,2020-02-20,2.00,0.00,0.00
Illinois,2020-02-21,2.00,0.00,0.00
Illinois,2020-02-22,2.00,0.00,0.00
Illinois,2020-02-23,2.00,0.00,0.00
Illinois,2020-02-24,2.00,0.00,0.00
Illinois,2020-02-25,2.00,0.00,0.00
Illinois,2020-02-26,2.00,0.00,0.00
Illinois,2020-02-27,2.00,0.00,0.00
Illinois,2020-02-28,2.00,0.00,0.00
Illinois,2020-02-29,2.00,0.00,0.00
Illinois,2020-03-01,3.00,1.00,0.01
Illinois,2020-03-02,4.00,1.00,0.01
Illinois,2020-03-03,4.00,0.00,0.00
Illinois,2020-03-04,4.00,0.00,0.00
Illinois,2020-03-05,5.00,1.00,0.01
Illinois,2020-03-06,5.00,0.00,0.00
Illinois,2020-03-07,6.00,1.00,0.01
Illinois,2020-03-08,7.00,1.00,0.01
Illinois,2020-03-09,13.00,6.00,0.05
Illinois,2020-03-10,19.00,6.00,0.05
Illinois,2020-03-11,24.00,5.00,0.04
Illinois,2020-03-12,32.00,8.00,0.06
Illinois,2020-03-13,46.00,14.00,0.11
Illinois,2020-03-14,63.00,17.00,0.13
Illinois,2020-03-15,68.00,5.00,0.04
Illinois,2020-03-16,104.00,36.00,0.28
Illinois,2020-03-17,159.00,55.00,0.43
Illinois,2020-03-18,271.00,112.00,0.88
Illinois,2020-03-19,414.00,143.00,1.13
Illinois,2020-03-20,579.00,165.00,1.30
Illinois,2020-03-21,746.00,167.00,1.32
Illinois,2020-03-22,1046.00,300.00,2.37
Illinois,2020-03-23,1218.00,172.00,1.36
Illinois,2020-03-24,1536.00,318.00,2.51
Illinois,2020-03-25,1864.00,328.00,2.59
Illinois,2020-03-26,2538.00,674.00,5.32
Illinois,2020-03-27,3027.00,489.00,3.86
Illinois,2020-03-28,3486.00,459.00,3.62
Illinois,2020-03-29,4579.00,1093.00,8.63
Illinois,2020-03-30,5048.00,469.00,3.70
Illinois,2020-03-31,5976.00,928.00,7.32
Illinois,2020-04-01,6955.00,979.00,7.73
Illinois,2020-04-02,7658.00,703.00,5.55
Illinois,2020-04-03,8851.00,1193.00,9.41
Illinois,2020-04-04,10296.00,1445.00,11.40
Illinois,2020-04-05,11191.00,895.00,7.06
Illinois,2020-04-06,12186.00,995.00,7.85
Illinois,2020-04-07,13482.00,1296.00,10.23
Illinois,2020-04-08,15010.00,1528.00,12.06
Illinois,2020-04-09,16352.00,1342.00,10.59
Illinois,2020-04-10,17802.00,1450.00,11.44
Illinois,2020-04-11,19092.00,1290.00,10.18
Illinois,2020-04-12,20753.00,1661.00,13.11
Illinois,2020-04-13,21956.00,1203.00,9.49
Illinois,2020-04-14,23189.00,1233.00,9.73
Illinois,2020-04-15,24547.00,1358.00,10.72
Illinois,2020-04-16,25674.00,1127.00,8.89
Illinois,2020-04-17,27499.00,1825.00,14.40
Illinois,2020-04-18,29050.00,1551.00,12.24
Illinois,2020-04-19,30230.00,1180.00,9.31
Illinois,2020-04-20,31373.00,1143.00,9.02
Illinois,2020-04-21,32861.00,1488.00,11.74
Illinois,2020-04-22,34879.00,2018.00,15.93
Illinois,2020-04-23,36739.00,1860.00,14.68
Illinois,2020-04-24,39436.00,2697.00,21.28
Illinois,2020-04-25,41500.00,2064.00,16.29
Illinois,2020-04-26,43588.00,2088.00,16.48
